3780, 35.824
3790, 35.828
3800, 35.82
3810, 35.801
3820, 35.801
3830, 35.789
3840, 35.812
3850, 35.824
3860, 35.809
3870, 35.805
3880, 35.812
3890, 35.801
3900, 35.797
3910, 35.793
3920, 35.824
3930, 35.828
3940, 35.82
3950, 35.797
3960, 35.809
3970, 35.805
3980, 35.797
3990, 35.812
4000, 35.801
4010, 35.793
4020, 35.781
4030, 35.785
4040, 35.773
4050, 35.781
4060, 35.754
4070, 35.77
4080, 35.773
4090, 35.789
4100, 35.793
4110, 35.812
4120, 35.793
4130, 35.836
4140, 35.852
4150, 35.879
4160, 35.891
4170, 35.891
4180, 35.902
4190, 35.906
4200, 35.895
4210, 35.863
4220, 35.859
4230, 35.844
4240, 35.84
4250, 35.82
4260, 35.844
4270, 35.844
4280, 35.844
4290, 35.836
4300, 35.816
4310, 35.805
4320, 35.832
4330, 35.824
4340, 35.805
4350, 35.809
4360, 35.809
4370, 35.797
4380, 35.793
4390, 35.777
4400, 35.789
4410, 35.781
4420, 35.785
4430, 35.77
4440, 35.77
4450, 35.777
4460, 35.758
4470, 35.75
4480, 35.77
4490, 35.766
4500, 35.77
4510, 35.77
4520, 35.781
4530, 35.77
4540, 35.781
4550, 35.738
4560, 35.746
4570, 35.762
4580, 35.777
4590, 35.789
4600, 35.754
4610, 35.758
4620, 35.746
4630, 35.727
4640, 35.727
4650, 35.711
4660, 35.719
4670, 35.715
4680, 35.699
4690, 35.703
4700, 35.699
4710, 35.688
4720, 35.703
4730, 35.695
4740, 35.688
4750, 35.672
4760, 35.688
4770, 35.676
4780, 35.668
4790, 35.656
4800, 35.68
4810, 35.641
4820, 35.652
4830, 35.633
4840, 35.637
4850, 35.645
4860, 35.629
4870, 35.641
4880, 35.664
4890, 35.66
4900, 35.637
4910, 35.645
4920, 35.672
4930, 35.684
4940, 35.652
4950, 35.652
4960, 35.637
4970, 35.633
4980, 35.625
4990, 35.656
5000, 35.656
5010, 35.672
5020, 35.691
5030, 35.688
5040, 35.668
5050, 35.684
5060, 35.676
5070, 35.695
5080, 35.699
5090, 35.695
5100, 35.68
5110, 35.676
5120, 35.688
5130, 35.66
5140, 35.656
5150, 35.664
5160, 35.664
5170, 35.66
5180, 35.641
5190, 35.641
5200, 35.656
5210, 35.645
5220, 35.656
5230, 35.668
5240, 35.656
5250, 35.668
5260, 35.676
5270, 35.695
5280, 35.688
5290, 35.695
5300, 35.703
5310, 35.699
5320, 35.699
5330, 35.699
5340, 35.73
5350, 35.746
5360, 35.73
5370, 35.73
5380, 35.719
5390, 35.727
5400, 35.719
5410, 35.742
5420, 35.715
5430, 35.734
5440, 35.715
5450, 35.707
5460, 35.703
5470, 35.711
5480, 35.703
5490, 35.703
5500, 35.695
5510, 35.703
5520, 35.699
5530, 35.707
5540, 35.699
5550, 35.703
5560, 35.699
5570, 35.707
5580, 35.707
5590, 35.719
5600, 35.742
5610, 35.773
5620, 35.781
5630, 35.773
5640, 35.75
5650, 35.75
5660, 35.742
5670, 35.738
5680, 35.738
